sessionnum,condition,playerid,decision0d1c,previous_decision,round_num,num_neighbors,group_size,fluid_dummy,_Icondition_2,_Icondition_3,_Icondition_4
11,Static,1128,1,1,4,3,21,0,0,1,0
7,Static,709,1,0,4,4,21,0,0,1,0
42,Static,4200,0,0,4,3,19,0,0,1,0
7,Static,713,0,1,4,4,21,0,0,1,0
11,Static,1119,1,1,4,6,21,0,0,1,0
11,Static,1101,1,1,4,4,21,0,0,1,0
7,Static,706,0,1,4,3,21,0,0,1,0
7,Static,719,1,1,4,5,21,0,0,1,0
1,Static,108,0,0,4,3,26,0,0,1,0
1,Static,112,0,0,4,3,26,0,0,1,0
42,Static,4214,0,0,4,2,19,0,0,1,0
42,Static,4201,0,0,4,3,19,0,0,1,0
42,Static,4217,0,1,4,3,19,0,0,1,0
7,Static,722,1,1,4,5,21,0,0,1,0
1,Static,105,0,0,4,6,26,0,0,1,0
42,Static,4209,0,0,4,3,19,0,0,1,0
1,Static,106,0,0,4,4,26,0,0,1,0
7,Static,710,0,1,4,3,21,0,0,1,0
1,Static,123,1,1,4,3,26,0,0,1,0
11,Static,1109,1,1,4,3,21,0,0,1,0
1,Static,111,0,1,4,2,26,0,0,1,0
7,Static,703,1,1,4,3,21,0,0,1,0
42,Static,4203,0,1,4,4,19,0,0,1,0
7,Static,708,1,1,4,2,21,0,0,1,0
11,Static,1118,0,0,4,6,21,0,0,1,0
1,Static,139,1,1,4,2,26,0,0,1,0
42,Static,4210,1,1,4,5,19,0,0,1,0
16,Static,1614,0,0,4,1,11,0,0,1,0
1,Static,122,0,1,4,6,26,0,0,1,0
16,Static,1604,1,1,4,1,11,0,0,1,0
1,Static,129,1,1,4,5,26,0,0,1,0
16,Static,1601,0,1,4,2,11,0,0,1,0
42,Static,4208,1,1,4,3,19,0,0,1,0
42,Static,4218,0,1,4,3,19,0,0,1,0
42,Static,4216,0,1,4,3,19,0,0,1,0
11,Static,1111,1,1,4,6,21,0,0,1,0
24,Static,2401,0,0,4,2,10,0,0,1,0
1,Static,102,0,0,5,7,26,0,0,1,0
7,Static,718,0,0,5,2,21,0,0,1,0
1,Static,134,0,1,5,6,26,0,0,1,0
1,Static,133,0,0,5,7,26,0,0,1,0
7,Static,704,0,0,5,3,21,0,0,1,0
1,Static,123,1,1,5,3,26,0,0,1,0
42,Static,4210,1,1,5,5,19,0,0,1,0
11,Static,1102,1,1,5,7,21,0,0,1,0
42,Static,4204,1,1,5,6,19,0,0,1,0
7,Static,715,0,0,5,3,21,0,0,1,0
11,Static,1119,0,1,5,6,21,0,0,1,0
11,Static,1122,0,0,5,6,21,0,0,1,0
42,Static,4216,0,0,5,3,19,0,0,1,0
11,Static,1113,1,1,5,5,21,0,0,1,0
42,Static,4206,0,1,5,4,19,0,0,1,0
7,Static,705,0,1,5,2,21,0,0,1,0
1,Static,113,0,0,5,2,26,0,0,1,0
7,Static,706,0,0,5,3,21,0,0,1,0
1,Static,124,1,1,5,6,26,0,0,1,0
11,Static,1106,1,1,5,1,21,0,0,1,0
11,Static,1107,1,1,5,3,21,0,0,1,0
42,Static,4205,1,1,5,4,19,0,0,1,0
11,Static,1111,0,1,5,6,21,0,0,1,0
11,Static,1109,1,1,5,3,21,0,0,1,0
11,Static,1103,0,0,5,2,21,0,0,1,0
7,Static,712,0,0,5,4,21,0,0,1,0
7,Static,708,1,1,5,2,21,0,0,1,0
1,Static,111,1,0,5,2,26,0,0,1,0
42,Static,4200,0,0,5,3,19,0,0,1,0
42,Static,4218,1,0,5,3,19,0,0,1,0
11,Static,1127,0,0,5,4,21,0,0,1,0
11,Static,1129,0,0,5,5,21,0,0,1,0
11,Static,1108,0,0,5,9,21,0,0,1,0
11,Static,1118,0,0,5,6,21,0,0,1,0
16,Static,1606,1,1,5,0,11,0,0,1,0
1,Static,109,0,0,5,3,26,0,0,1,0
16,Static,1605,0,0,5,1,11,0,0,1,0
11,Static,1112,0,0,5,4,21,0,0,1,0
16,Static,1604,0,1,5,1,11,0,0,1,0
11,Static,1128,1,1,5,3,21,0,0,1,0
42,Static,4213,0,0,5,9,19,0,0,1,0
11,Static,1110,1,1,5,5,21,0,0,1,0
11,Static,1104,0,0,5,6,21,0,0,1,0
11,Static,1116,0,0,5,7,21,0,0,1,0
7,Static,714,1,1,5,2,21,0,0,1,0
11,Static,1125,0,0,5,8,21,0,0,1,0
1,Static,125,0,0,5,6,26,0,0,1,0
1,Static,110,0,0,5,6,26,0,0,1,0
11,Static,1101,0,1,5,4,21,0,0,1,0
7,Static,700,1,1,5,4,21,0,0,1,0
42,Static,4202,0,0,5,0,19,0,0,1,0
1,Static,136,0,0,5,4,26,0,0,1,0
1,Static,126,1,1,5,4,26,0,0,1,0
7,Static,722,1,1,5,5,21,0,0,1,0
1,Static,108,0,0,5,3,26,0,0,1,0
42,Static,4201,0,0,5,3,19,0,0,1,0
42,Static,4212,0,0,5,1,19,0,0,1,0
1,Static,127,0,0,5,2,26,0,0,1,0
7,Static,702,1,1,5,3,21,0,0,1,0
7,Static,720,0,1,5,2,21,0,0,1,0
16,Static,1608,1,0,5,2,11,0,0,1,0
1,Static,144,0,0,5,8,26,0,0,1,0
7,Static,719,1,1,5,5,21,0,0,1,0
7,Static,701,1,1,5,5,21,0,0,1,0
1,Static,105,0,0,5,6,26,0,0,1,0
7,Static,710,0,0,5,3,21,0,0,1,0
1,Static,116,0,0,5,7,26,0,0,1,0
16,Static,1607,0,1,5,2,11,0,0,1,0
7,Static,709,1,1,5,4,21,0,0,1,0
42,Static,4208,0,1,5,3,19,0,0,1,0
7,Static,716,0,1,5,7,21,0,0,1,0
42,Static,4217,0,0,5,3,19,0,0,1,0
1,Static,139,0,1,5,2,26,0,0,1,0
7,Static,717,1,1,5,3,21,0,0,1,0
42,Static,4203,0,0,5,4,19,0,0,1,0
7,Static,713,0,0,5,4,21,0,0,1,0
1,Static,107,0,1,5,5,26,0,0,1,0
7,Static,707,0,0,5,5,21,0,0,1,0
7,Static,703,1,1,5,3,21,0,0,1,0
1,Static,112,0,0,5,3,26,0,0,1,0
1,Static,141,1,1,5,5,26,0,0,1,0
16,Static,1613,0,1,5,1,11,0,0,1,0
1,Static,106,0,0,5,4,26,0,0,1,0
16,Static,1603,0,1,5,1,11,0,0,1,0
42,Static,4220,1,1,5,1,19,0,0,1,0
16,Static,1614,0,0,5,1,11,0,0,1,0
1,Static,122,0,0,5,6,26,0,0,1,0
42,Static,4211,1,1,5,3,19,0,0,1,0
42,Static,4207,1,0,5,2,19,0,0,1,0
1,Static,143,0,0,5,1,26,0,0,1,0
1,Static,129,1,1,5,5,26,0,0,1,0
42,Static,4209,0,0,5,3,19,0,0,1,0
16,Static,1611,0,0,5,0,11,0,0,1,0
11,Static,1115,0,0,5,6,21,0,0,1,0
16,Static,1609,0,0,5,1,11,0,0,1,0
42,Static,4214,0,0,5,2,19,0,0,1,0
16,Static,1601,0,0,5,2,11,0,0,1,0
1,Static,121,1,1,5,1,26,0,0,1,0
1,Static,126,1,1,6,4,26,0,0,1,0
1,Static,107,0,0,6,5,26,0,0,1,0
16,Static,1601,1,0,6,2,11,0,0,1,0
42,Static,4206,0,0,6,4,19,0,0,1,0
1,Static,106,0,0,6,4,26,0,0,1,0
1,Static,144,1,0,6,8,26,0,0,1,0
11,Static,1108,0,0,6,9,21,0,0,1,0
42,Static,4217,1,0,6,3,19,0,0,1,0
11,Static,1115,0,0,6,6,21,0,0,1,0
1,Static,129,1,1,6,5,26,0,0,1,0
11,Static,1129,0,0,6,5,21,0,0,1,0
1,Static,109,0,0,6,3,26,0,0,1,0
42,Static,4213,0,0,6,9,19,0,0,1,0
1,Static,105,0,0,6,6,26,0,0,1,0
42,Static,4207,0,1,6,2,19,0,0,1,0
1,Static,124,1,1,6,6,26,0,0,1,0
1,Static,133,0,0,6,7,26,0,0,1,0
1,Static,127,0,0,6,2,26,0,0,1,0
42,Static,4200,0,0,6,3,19,0,0,1,0
1,Static,136,0,0,6,4,26,0,0,1,0
16,Static,1613,0,0,6,1,11,0,0,1,0
42,Static,4220,1,1,6,1,19,0,0,1,0
11,Static,1110,1,1,6,5,21,0,0,1,0
11,Static,1106,1,1,6,1,21,0,0,1,0
42,Static,4209,0,0,6,3,19,0,0,1,0
11,Static,1103,0,0,6,2,21,0,0,1,0
1,Static,134,1,0,6,6,26,0,0,1,0
16,Static,1605,1,0,6,1,11,0,0,1,0
1,Static,143,0,0,6,1,26,0,0,1,0
1,Static,102,0,0,6,7,26,0,0,1,0
11,Static,1111,0,0,6,6,21,0,0,1,0
1,Static,141,1,1,6,5,26,0,0,1,0
11,Static,1112,0,0,6,4,21,0,0,1,0
16,Static,1608,1,1,6,2,11,0,0,1,0
16,Static,1614,1,0,6,1,11,0,0,1,0
16,Static,1603,0,0,6,1,11,0,0,1,0
11,Static,1101,0,0,6,4,21,0,0,1,0
11,Static,1127,0,0,6,4,21,0,0,1,0
42,Static,4202,0,0,6,0,19,0,0,1,0
42,Static,4211,1,1,6,3,19,0,0,1,0
11,Static,1125,0,0,6,8,21,0,0,1,0
1,Static,123,1,1,6,3,26,0,0,1,0
42,Static,4210,1,1,6,5,19,0,0,1,0
1,Static,113,0,0,6,2,26,0,0,1,0
16,Static,1606,0,1,6,0,11,0,0,1,0
1,Static,139,0,0,6,2,26,0,0,1,0
11,Static,1116,0,0,6,7,21,0,0,1,0
1,Static,112,0,0,6,3,26,0,0,1,0
11,Static,1109,1,1,6,3,21,0,0,1,0
1,Static,111,0,1,6,2,26,0,0,1,0
16,Static,1609,0,0,6,1,11,0,0,1,0
16,Static,1611,1,0,6,0,11,0,0,1,0
1,Static,122,0,0,6,6,26,0,0,1,0
11,Static,1107,1,1,6,3,21,0,0,1,0
16,Static,1604,0,0,6,1,11,0,0,1,0
11,Static,1104,0,0,6,6,21,0,0,1,0
1,Static,121,1,1,6,1,26,0,0,1,0
42,Static,4218,0,1,6,3,19,0,0,1,0
11,Static,1128,1,1,6,3,21,0,0,1,0
11,Static,1113,1,1,6,5,21,0,0,1,0
42,Static,4205,1,1,6,4,19,0,0,1,0
42,Static,4212,0,0,6,1,19,0,0,1,0
42,Static,4208,1,0,6,3,19,0,0,1,0
42,Static,4216,0,0,6,3,19,0,0,1,0
42,Static,4201,0,0,6,3,19,0,0,1,0
1,Static,116,0,0,6,7,26,0,0,1,0
11,Static,1102,1,1,6,7,21,0,0,1,0
1,Static,125,0,0,6,6,26,0,0,1,0
1,Static,108,0,0,6,3,26,0,0,1,0
1,Static,110,0,0,6,6,26,0,0,1,0
42,Static,4203,1,0,6,4,19,0,0,1,0
16,Static,1607,0,0,6,2,11,0,0,1,0
11,Static,1119,1,0,6,6,21,0,0,1,0
42,Static,4204,1,1,6,6,19,0,0,1,0
42,Static,4214,0,0,6,2,19,0,0,1,0
11,Static,1118,0,0,6,6,21,0,0,1,0
11,Static,1122,0,0,6,6,21,0,0,1,0
16,Static,1606,1,0,7,0,11,0,0,1,0
42,Static,4206,1,0,7,4,19,0,0,1,0
1,Static,144,0,1,7,8,26,0,0,1,0
16,Static,1607,1,0,7,2,11,0,0,1,0
1,Static,113,0,0,7,2,26,0,0,1,0
1,Static,107,1,0,7,5,26,0,0,1,0
16,Static,1609,1,0,7,1,11,0,0,1,0
1,Static,143,0,0,7,1,26,0,0,1,0
1,Static,136,0,0,7,4,26,0,0,1,0
42,Static,4211,1,1,7,3,19,0,0,1,0
1,Static,139,0,0,7,2,26,0,0,1,0
42,Static,4218,0,0,7,3,19,0,0,1,0
1,Static,121,1,1,7,1,26,0,0,1,0
1,Static,109,0,0,7,3,26,0,0,1,0
16,Static,1611,1,1,7,0,11,0,0,1,0
1,Static,116,0,0,7,7,26,0,0,1,0
42,Static,4209,0,0,7,3,19,0,0,1,0
42,Static,4202,0,0,7,0,19,0,0,1,0
16,Static,1603,1,0,7,1,11,0,0,1,0
1,Static,110,0,0,7,6,26,0,0,1,0
1,Static,112,0,0,7,3,26,0,0,1,0
1,Static,122,0,0,7,6,26,0,0,1,0
42,Static,4203,0,1,7,4,19,0,0,1,0
42,Static,4214,1,0,7,2,19,0,0,1,0
1,Static,108,0,0,7,3,26,0,0,1,0
1,Static,106,0,0,7,4,26,0,0,1,0
1,Static,124,1,1,7,6,26,0,0,1,0
1,Static,141,1,1,7,5,26,0,0,1,0
16,Static,1604,1,0,7,1,11,0,0,1,0
42,Static,4212,0,0,7,1,19,0,0,1,0
16,Static,1608,1,1,7,2,11,0,0,1,0
42,Static,4205,1,1,7,4,19,0,0,1,0
1,Static,126,1,1,7,4,26,0,0,1,0
1,Static,111,0,0,7,2,26,0,0,1,0
42,Static,4210,1,1,7,5,19,0,0,1,0
42,Static,4208,1,1,7,3,19,0,0,1,0
42,Static,4220,1,1,7,1,19,0,0,1,0
42,Static,4204,1,1,7,6,19,0,0,1,0
42,Static,4200,0,0,7,3,19,0,0,1,0
42,Static,4201,0,0,7,3,19,0,0,1,0
16,Static,1605,0,1,7,1,11,0,0,1,0
1,Static,125,0,0,7,6,26,0,0,1,0
1,Static,105,0,0,7,6,26,0,0,1,0
1,Static,102,0,0,7,7,26,0,0,1,0
42,Static,4213,0,0,7,9,19,0,0,1,0
42,Static,4216,0,0,7,3,19,0,0,1,0
42,Static,4207,0,0,7,2,19,0,0,1,0
42,Static,4217,1,1,7,3,19,0,0,1,0
1,Static,129,1,1,7,5,26,0,0,1,0
1,Static,133,0,0,7,7,26,0,0,1,0
16,Static,1613,0,0,7,1,11,0,0,1,0
1,Static,127,0,0,7,2,26,0,0,1,0
16,Static,1614,0,1,7,1,11,0,0,1,0
1,Static,123,1,1,7,3,26,0,0,1,0
1,Static,134,0,1,7,6,26,0,0,1,0
16,Static,1601,0,1,7,2,11,0,0,1,0
1,Static,124,0,1,8,6,26,0,0,1,0
1,Static,127,0,0,8,2,26,0,0,1,0
1,Static,125,0,0,8,6,26,0,0,1,0
1,Static,126,1,1,8,4,26,0,0,1,0
1,Static,121,1,1,8,1,26,0,0,1,0
1,Static,102,0,0,8,7,26,0,0,1,0
42,Static,4214,1,1,8,2,19,0,0,1,0
42,Static,4207,0,0,8,2,19,0,0,1,0
42,Static,4203,0,0,8,4,19,0,0,1,0
42,Static,4208,1,1,8,3,19,0,0,1,0
1,Static,123,1,1,8,3,26,0,0,1,0
42,Static,4206,0,1,8,4,19,0,0,1,0
16,Static,1608,1,1,8,2,11,0,0,1,0
1,Static,113,0,0,8,2,26,0,0,1,0
42,Static,4217,1,1,8,3,19,0,0,1,0
16,Static,1614,0,0,8,1,11,0,0,1,0
1,Static,122,0,0,8,6,26,0,0,1,0
42,Static,4213,0,0,8,9,19,0,0,1,0
16,Static,1607,0,1,8,2,11,0,0,1,0
1,Static,109,1,0,8,3,26,0,0,1,0
42,Static,4220,1,1,8,1,19,0,0,1,0
42,Static,4211,1,1,8,3,19,0,0,1,0
16,Static,1611,1,1,8,0,11,0,0,1,0
16,Static,1606,1,1,8,0,11,0,0,1,0
42,Static,4202,0,0,8,0,19,0,0,1,0
1,Static,108,0,0,8,3,26,0,0,1,0
16,Static,1609,1,1,8,1,11,0,0,1,0
16,Static,1601,1,0,8,2,11,0,0,1,0
42,Static,4201,0,0,8,3,19,0,0,1,0
1,Static,133,0,0,8,7,26,0,0,1,0
42,Static,4204,0,1,8,6,19,0,0,1,0
1,Static,112,0,0,8,3,26,0,0,1,0
16,Static,1603,1,1,8,1,11,0,0,1,0
1,Static,111,1,0,8,2,26,0,0,1,0
42,Static,4209,1,0,8,3,19,0,0,1,0
1,Static,107,0,1,8,5,26,0,0,1,0
42,Static,4200,0,0,8,3,19,0,0,1,0
1,Static,106,0,0,8,4,26,0,0,1,0
1,Static,134,1,0,8,6,26,0,0,1,0
16,Static,1605,0,0,8,1,11,0,0,1,0
1,Static,144,1,0,8,8,26,0,0,1,0
1,Static,129,0,1,8,5,26,0,0,1,0
1,Static,136,0,0,8,4,26,0,0,1,0
16,Static,1613,0,0,8,1,11,0,0,1,0
1,Static,105,0,0,8,6,26,0,0,1,0
16,Static,1604,0,1,8,1,11,0,0,1,0
42,Static,4205,1,1,8,4,19,0,0,1,0
42,Static,4218,1,0,8,3,19,0,0,1,0
42,Static,4216,0,0,8,3,19,0,0,1,0
42,Static,4210,0,1,8,5,19,0,0,1,0
1,Static,141,0,1,8,5,26,0,0,1,0
1,Static,110,0,0,8,6,26,0,0,1,0
42,Static,4212,0,0,8,1,19,0,0,1,0
1,Static,139,0,0,8,2,26,0,0,1,0
1,Static,143,0,0,8,1,26,0,0,1,0
1,Static,116,0,0,8,7,26,0,0,1,0
1,Static,108,0,0,9,3,26,0,0,1,0
16,Static,1606,1,1,9,0,11,0,0,1,0
1,Static,139,1,0,9,2,26,0,0,1,0
16,Static,1601,1,1,9,2,11,0,0,1,0
1,Static,107,0,0,9,5,26,0,0,1,0
1,Static,105,0,0,9,6,26,0,0,1,0
16,Static,1605,0,0,9,1,11,0,0,1,0
1,Static,133,0,0,9,7,26,0,0,1,0
1,Static,143,0,0,9,1,26,0,0,1,0
1,Static,110,0,0,9,6,26,0,0,1,0
1,Static,129,0,0,9,5,26,0,0,1,0
1,Static,113,0,0,9,2,26,0,0,1,0
1,Static,102,0,0,9,7,26,0,0,1,0
16,Static,1608,1,1,9,2,11,0,0,1,0
1,Static,134,0,1,9,6,26,0,0,1,0
1,Static,122,0,0,9,6,26,0,0,1,0
1,Static,141,1,0,9,5,26,0,0,1,0
16,Static,1603,1,1,9,1,11,0,0,1,0
16,Static,1607,1,0,9,2,11,0,0,1,0
16,Static,1613,0,0,9,1,11,0,0,1,0
1,Static,109,0,1,9,3,26,0,0,1,0
16,Static,1604,1,0,9,1,11,0,0,1,0
1,Static,125,0,0,9,6,26,0,0,1,0
1,Static,112,0,0,9,3,26,0,0,1,0
1,Static,127,0,0,9,2,26,0,0,1,0
1,Static,123,1,1,9,3,26,0,0,1,0
1,Static,144,1,1,9,8,26,0,0,1,0
1,Static,116,0,0,9,7,26,0,0,1,0
1,Static,121,0,1,9,1,26,0,0,1,0
1,Static,124,1,0,9,6,26,0,0,1,0
16,Static,1609,0,1,9,1,11,0,0,1,0
1,Static,106,0,0,9,4,26,0,0,1,0
1,Static,111,0,1,9,2,26,0,0,1,0
16,Static,1614,0,0,9,1,11,0,0,1,0
1,Static,126,1,1,9,4,26,0,0,1,0
16,Static,1611,0,1,9,0,11,0,0,1,0
1,Static,136,0,0,9,4,26,0,0,1,0
1,Static,125,0,0,10,6,26,0,0,1,0
1,Static,112,0,0,10,3,26,0,0,1,0
1,Static,111,0,0,10,2,26,0,0,1,0
1,Static,116,0,0,10,7,26,0,0,1,0
1,Static,109,0,0,10,3,26,0,0,1,0
1,Static,139,1,1,10,2,26,0,0,1,0
1,Static,113,0,0,10,2,26,0,0,1,0
1,Static,144,0,1,10,8,26,0,0,1,0
1,Static,121,0,0,10,1,26,0,0,1,0
1,Static,134,0,0,10,6,26,0,0,1,0
1,Static,102,0,0,10,7,26,0,0,1,0
1,Static,143,0,0,10,1,26,0,0,1,0
1,Static,108,0,0,10,3,26,0,0,1,0
1,Static,123,0,1,10,3,26,0,0,1,0
1,Static,122,0,0,10,6,26,0,0,1,0
1,Static,110,0,0,10,6,26,0,0,1,0
1,Static,106,0,0,10,4,26,0,0,1,0
1,Static,133,1,0,10,7,26,0,0,1,0
